zpid, address, city, state, postal_code, price, info, location, property_url, title, lat, lng
2086101020,Senate Pl,Jersey City,NJ,07306,$1795/mo,Studio  1 ba  506 sqft,Senate Pl Jersey City NJ,https://www.zillow.com/homedetails/Senate-Pl-Jersey-City-NJ-07306/2086101020_zpid/,Apartment for rent,40737400,-74065950
2086100742,Senate Pl,Jersey City,NJ,07306,$1995/mo,Studio  1 ba  609 sqft,Senate Pl Jersey City NJ,https://www.zillow.com/homedetails/Senate-Pl-Jersey-City-NJ-07306/2086100742_zpid/,Apartment for rent,40737400,-74065950
2086100284,Senate Pl,Jersey City,NJ,07306,$1895/mo,Studio  1 ba  589 sqft,Senate Pl Jersey City NJ,https://www.zillow.com/homedetails/Senate-Pl-Jersey-City-NJ-07306/2086100284_zpid/,Apartment for rent,40737400,-74065950
2086100163,Senate Pl,Jersey City,NJ,07306,$1995/mo,Studio  1 ba  609 sqft,Senate Pl Jersey City NJ,https://www.zillow.com/homedetails/Senate-Pl-Jersey-City-NJ-07306/2086100163_zpid/,Apartment for rent,40737400,-74065950
2086099898,Senate Pl,Jersey City,NJ,07306,$2395/mo,1 bd  2 ba  990 sqft,Senate Pl Jersey City NJ,https://www.zillow.com/homedetails/Senate-Pl-Jersey-City-NJ-07306/2086099898_zpid/,Apartment for rent,40737400,-74065950
2086099658,Senate Pl,Jersey City,NJ,07306,$2395/mo,1 bd  1 ba  789 sqft,Senate Pl Jersey City NJ,https://www.zillow.com/homedetails/Senate-Pl-Jersey-City-NJ-07306/2086099658_zpid/,Apartment for rent,40737400,-74065950
2086099169,Senate Pl,Jersey City,NJ,07306,$2195/mo,1 bd  1 ba  723 sqft,Senate Pl Jersey City NJ,https://www.zillow.com/homedetails/Senate-Pl-Jersey-City-NJ-07306/2086099169_zpid/,Apartment for rent,40737400,-74065950
2109135148,13 Gifford Ave # 4H,Jersey City,NJ,07304,$1600/mo,2 bds  1 ba  1200 sqft,13 Gifford Ave # 4H Jersey City NJ,https://www.zillow.com/homedetails/13-Gifford-Ave-4H-Jersey-City-NJ-07304/2109135148_zpid/,Apartment for rent,40720307,-74074221
2098356292,79 Bergen Ave APT 3,Jersey City,NJ,07305,$1550/mo,3 bds  1 ba  1200 sqft,79 Bergen Ave APT 3 Jersey City NJ,https://www.zillow.com/homedetails/79-Bergen-Ave-APT-3-Jersey-City-NJ-07305/2098356292_zpid/,Apartment for rent,40705720,-74087724
108629548,4 Beacon Way APT 1408,JERSEY CITY,NJ,07304,$1995/mo,1 bd  1 ba  730 sqft,1 bed 1.0 bath $1995 1408,https://www.zillow.com/homedetails/4-Beacon-Way-APT-1408-Jersey-City-NJ-07304/108629548_zpid/,Apartment for rent,40722479,-74063698
38897007,41 Zabriskie St,JERSEY CITY,NJ,07307,$1900/mo,1 bd  1 ba  700 sqft,41 Zabriskie St Jersey City NJ,https://www.zillow.com/homedetails/41-Zabriskie-St-Jersey-City-NJ-07307/38897007_zpid/,Apartment for rent,40745844,-74051712
2087055867,351 7th St # 6,Jersey City,NJ,07302,$1900/mo,1 bd  1 ba  680 sqft,351 7th St # 6 Jersey City NJ,https://www.zillow.com/homedetails/351-7th-St-6-Jersey-City-NJ-07302/2087055867_zpid/,Apartment for rent,40726402,-74049924
2092088576,721 Grand St # 3,Jersey City,NJ,07304,$900/mo,Studio  1 ba  600 sqft,721 Grand St # 3 Jersey City NJ,https://www.zillow.com/homedetails/721-Grand-St-3-Jersey-City-NJ-07304/2092088576_zpid/,Apartment for rent,40715500,-74067563
2006372006,None,None,None,None,None,0 $2600 1 $2750+,10 Provost St Jersey City NJ,https://www.zillow.com/b/10-Provost-St-Jersey-City-NJ/40.720279-74.038955_ll/,For Rent,40720279,-74038955
2085646990,44 Van Reypen St # 2,Jersey City,NJ,07306,$3100/mo,3 bds  3 ba  1500 sqft,44 Van Reypen St # 2 Jersey City NJ,https://www.zillow.com/homedetails/44-Van-Reypen-St-2-Jersey-City-NJ-07306/2085646990_zpid/,Apartment for rent,40728881,-74068274
38905260,159 Bidwell Ave,JERSEY CITY,NJ,07305,$1500/mo,3 bds  1 ba  -- sqft,159 Bidwell Ave Jersey City NJ,https://www.zillow.com/homedetails/159-Bidwell-Ave-Jersey-City-NJ-07305/38905260_zpid/,Apartment for rent,40705676,-74082794
2086254175,340 3rd St APT 412,Jersey City,NJ,07302,$2420/mo,1 bd  1 ba  683 sqft,340 Third 1 Bedroom E,https://www.zillow.com/homedetails/340-3rd-St-APT-412-Jersey-City-NJ-07302/2086254175_zpid/,Apartment for rent,40723876,-74049973
2085648268,115 Magnolia Ave # 2,Jersey City,NJ,07306,$1475/mo,Studio  1 ba  -- sqft,115 Magnolia Ave # 2 Jersey City NJ,https://www.zillow.com/homedetails/115-Magnolia-Ave-2-Jersey-City-NJ-07306/2085648268_zpid/,Apartment for rent,40730966,-74059380
2097556586,351 7th St APT 3R,Jersey City,NJ,07302,$1900/mo,1 bd  1 ba  700 sqft,351 7th St APT 3R Jersey City NJ,https://www.zillow.com/homedetails/351-7th-St-APT-3R-Jersey-City-NJ-07302/2097556586_zpid/,Apartment for rent,40726394,-74049923
2367155708,None,None,None,None,None,1 $1395+,502 Baldwin Ave Jersey City NJ,https://www.zillow.com/b/502-Baldwin-Ave-Jersey-City-NJ/40.737873-74.050604_ll/,For Rent,40737873,-74050604
2085649438,504 Baldwin Ave # 34,Jersey City,NJ,07306,$1450/mo,1 bd  1 ba  625 sqft,504 Baldwin Ave # 34 Jersey City NJ,https://www.zillow.com/homedetails/504-Baldwin-Ave-34-Jersey-City-NJ-07306/2085649438_zpid/,Apartment for rent,40737883,-74050602
88858770,70 Belmont Ave,JERSEY CITY,NJ,07304,$1600/mo,3 bds  1 ba  875 sqft,70 Belmont Ave Jersey City NJ,https://www.zillow.com/homedetails/70-Belmont-Ave-Jersey-City-NJ-07304/88858770_zpid/,Apartment for rent,40719986,-74070095
40.723342--74.072621,None,None,None,None,None,1 $1395+,93 Fairview Ave Jersey City NJ,https://www.zillow.com/b/93-Fairview-Ave-Jersey-City-NJ/40.723342-74.072621_ll/,For Rent,40723342,-74072621
1001738466,None,None,None,None,None,1 $1395+,184 Fairview Ave Jersey City NJ,https://www.zillow.com/b/184-Fairview-Ave-Jersey-City-NJ/40.725367-74.07587_ll/,For Rent,40725367,-74075870
40.716436--74.078767,None,None,None,None,None,1 $1725+ 2 $2125+,429 Bergen Ave Jersey City NJ,https://www.zillow.com/b/The-Bergen-Grand-Jersey-City-NJ/40.716436-74.078767_ll/,The Bergen Grand,40716436,-74078767
2085650358,566-568 Newark Ave # 5,Jersey City,NJ,07306,$1200/mo,1 bd  1 ba  -- sqft,566-568 Newark Ave # 5 Jersey City NJ,https://www.zillow.com/homedetails/566-568-Newark-Ave-5-Jersey-City-NJ-07306/2085650358_zpid/,Apartment for rent,40731770,-74056599
2085650769,16 Long St,Jersey City,NJ,07305,$1500/mo,2 bds  1 ba  -- sqft,16 Long St Jersey City NJ,https://www.zillow.com/homedetails/16-Long-St-Jersey-City-NJ-07305/2085650769_zpid/,Apartment for rent,40699622,-74091079
1002141462,None,None,None,None,None,3 $1550+,54 Saint Pauls Ave Jersey City NJ,https://www.zillow.com/b/54-Saint-Pauls-Ave-Jersey-City-NJ/40.734887-74.053304_ll/,For Rent,40734887,-74053304
2090426759,212 Linden Ave # 1,Jersey City,NJ,07305,$1600/mo,3 bds  1 ba  1100 sqft,212 Linden Ave # 1 Jersey City NJ,https://www.zillow.com/homedetails/212-Linden-Ave-1-Jersey-City-NJ-07305/2090426759_zpid/,Apartment for rent,40698441,-74093901
40.75066--74.050481,None,None,None,None,None,0 $1125+,186 South St Jersey City NJ,https://www.zillow.com/b/186-South-St-Jersey-City-NJ/40.75066-74.050481_ll/,For Rent,40750660,-74050481
2119494053,2677 Kennedy Blvd APT 14,Jersey City,NJ,07306,$1950/mo,3 bds  1 ba  900 sqft,2677 Kennedy Blvd APT 14 Jersey City NJ,https://www.zillow.com/homedetails/2677-Kennedy-Blvd-APT-14-Jersey-City-NJ-07306/2119494053_zpid/,Apartment for rent,40728002,-74070860
2006422337,None,None,None,None,None,1 $1549 2 $1799,401 Central Ave Jersey City NJ,https://www.zillow.com/b/401-Central-Ave-Jersey-City-NJ/40.748499-74.047922_ll/,For Rent,40748499,-74047922
40.748276--74.047375,None,None,None,None,None,1 $1549 2 $1799,398 Central Ave Jersey City NJ,https://www.zillow.com/b/398-Central-Ave-Jersey-City-NJ/40.748276-74.047375_ll/,For Rent,40748276,-74047375
2085658322,Brunswick St,Jersey City,NJ,07302,$2200/mo,2 bds  1 ba  1200 sqft,Brunswick St Jersey City NJ,https://www.zillow.com/homedetails/Brunswick-St-Jersey-City-NJ-07302/2085658322_zpid/,Apartment for rent,40723800,-74050750
2369720304,None,None,None,None,None,1 $1549 2 $1799,399 Central Ave Jersey City NJ,https://www.zillow.com/b/399-Central-Ave-Jersey-City-NJ/40.748427-74.047873_ll/,For Rent,40748427,-74047873
2006422334,None,None,None,None,None,1 $1549 2 $1799,400 Central Ave Jersey City NJ,https://www.zillow.com/b/400-Central-Ave-Jersey-City-NJ/40.748337-74.047334_ll/,For Rent,40748337,-74047334
2085659266,42 Neptune Ave # 1HH,Jersey City,NJ,07305,$2700/mo,5 bds  3 ba  2600 sqft,42 Neptune Ave # 1HH Jersey City NJ,https://www.zillow.com/homedetails/42-Neptune-Ave-1HH-Jersey-City-NJ-07305/2085659266_zpid/,Apartment for rent,40690122,-74093259
2085659264,863 Pavonia Ave # 2QQ,Jersey City,NJ,07306,$1495/mo,1 bd  1 ba  650 sqft,863 Pavonia Ave # 2QQ Jersey City NJ,https://www.zillow.com/homedetails/863-Pavonia-Ave-2QQ-Jersey-City-NJ-07306/2085659264_zpid/,Apartment for rent,40733641,-74068361
1001650181,None,None,None,None,None,0 $1195 1 $1195+,34 Clifton Pl Jersey City NJ,https://www.zillow.com/b/34-Clifton-Pl-Jersey-City-NJ/40.719016-74.066124_ll/,For Rent,40719016,-74066124
2129055507,303 3rd St APT 3,Jersey City,NJ,07302,$2500/mo,2 bds  1 ba  1000 sqft,303 3rd St APT 3 Jersey City NJ,https://www.zillow.com/homedetails/303-3rd-St-APT-3-Jersey-City-NJ-07302/2129055507_zpid/,Apartment for rent,40723352,-74047988
2132838771,515 Manila Ave APT 2R,Jersey City,NJ,07302,$2350/mo,1 bd  1 ba  644 sqft,515 Manila Ave APT 2R Jersey City NJ,https://www.zillow.com/homedetails/515-Manila-Ave-APT-2R-Jersey-City-NJ-07302/2132838771_zpid/,Apartment for rent,40728321,-74041994
1001577404,None,None,None,None,None,1 $1395+,500 Baldwin Ave Jersey City NJ,https://www.zillow.com/b/500-Baldwin-Ave-Jersey-City-NJ/40.737777-74.050614_ll/,For Rent,40737777,-74050614
1001650173,None,None,None,None,None,1 $1350+,15 Gifford Ave Jersey City NJ,https://www.zillow.com/b/15-Gifford-Ave-Jersey-City-NJ/40.720414-74.074452_ll/,For Rent,40720414,-74074452
2098957365,Coles St,Jersey City,NJ,07302,$1700/mo,1 bd  1 ba  -- sqft,Coles St Jersey City NJ,https://www.zillow.com/homedetails/Coles-St-Jersey-City-NJ-07302/2098957365_zpid/,Apartment for rent,40723502,-74047470
1002669716,None,None,None,None,None,3 $2000+,332 Webster Ave Jersey City NJ,https://www.zillow.com/b/332-Webster-Ave-JERSEY-CITY-NJ/40.749753-74.042375_ll/,For Rent,40749753,-74042375
2085663266,74 Logan Ave FL GROUND,Jersey City,NJ,07306,$1950/mo,2 bds  1 ba  -- sqft,74 Logan Ave FL GROUND Jersey City NJ,https://www.zillow.com/homedetails/74-Logan-Ave-FL-GROUND-Jersey-City-NJ-07306/2085663266_zpid/,Apartment for rent,40734042,-74075510
40.721783--74.033107,None,None,None,None,None,1 $2500+ 2 $3100+,20 2nd St Jersey City NJ,https://www.zillow.com/b/20-2nd-St-Jersey-City-NJ/40.721783-74.033107_ll/,For Rent,40721783,-74033107
40.711566--74.040208,None,None,None,None,None,2 $3900+,15 Warren St Jersey City NJ,https://www.zillow.com/b/15-Warren-St-JERSEY-CITY-NJ/40.711566-74.040208_ll/,For Rent,40711566,-74040208
2087326595,Marin Blvd,Jersey City,NJ,07302,$4565/mo,2 bds  2 ba  1088 sqft,Marin Blvd Jersey City NJ,https://www.zillow.com/homedetails/Marin-Blvd-Jersey-City-NJ-07302/2087326595_zpid/,Apartment for rent,40722540,-74040830
2085665601,9th St,Jersey City,NJ,07302,$5645/mo,3 bds  2.5 ba  1477 sqft,9th St Jersey City NJ,https://www.zillow.com/homedetails/9th-St-Jersey-City-NJ-07302/2085665601_zpid/,Apartment for rent,40728830,-74049970
2085665612,9th St,Jersey City,NJ,07302,$6750/mo,3 bds  2 ba  1908 sqft,9th St Jersey City NJ,https://www.zillow.com/homedetails/9th-St-Jersey-City-NJ-07302/2085665612_zpid/,Apartment for rent,40728690,-74048310
2085665616,9th St,Jersey City,NJ,07302,$5295/mo,3 bds  2 ba  1232 sqft,9th St Jersey City NJ,https://www.zillow.com/homedetails/9th-St-Jersey-City-NJ-07302/2085665616_zpid/,Apartment for rent,40728830,-74049970
2085665624,9th St,Jersey City,NJ,07302,$3995/mo,2 bds  2 ba  1010 sqft,9th St Jersey City NJ,https://www.zillow.com/homedetails/9th-St-Jersey-City-NJ-07302/2085665624_zpid/,Apartment for rent,40728690,-74048310
2085665639,9th St,Jersey City,NJ,07302,$3895/mo,1 bd  2 ba  966 sqft,9th St Jersey City NJ,https://www.zillow.com/homedetails/9th-St-Jersey-City-NJ-07302/2085665639_zpid/,Apartment for rent,40728830,-74049970
2085665661,9th St,Jersey City,NJ,07302,$3595/mo,1 bd  2 ba  990 sqft,9th St Jersey City NJ,https://www.zillow.com/homedetails/9th-St-Jersey-City-NJ-07302/2085665661_zpid/,Apartment for rent,40728690,-74048310
2096198528,304 3rd St APT 2,Jersey City,NJ,07302,$2200/mo,2 bds  1 ba  -- sqft,304 3rd St APT 2 Jersey City NJ,https://www.zillow.com/homedetails/304-3rd-St-APT-2-Jersey-City-NJ-07302/2096198528_zpid/,Apartment for rent,40723791,-74048099
108632774,77 Hudson St APT 1511,JERSEY CITY,NJ,07302,$4500/mo,2 bds  2 ba  1075 sqft,77 Hudson St APT 1511 Jersey City NJ,https://www.zillow.com/homedetails/77-Hudson-St-APT-1511-Jersey-City-NJ-07302/108632774_zpid/,Apartment for rent,40714542,-74034598
2006388639,None,None,None,None,None,2 $1350+,23 Westervelt Pl Jersey City NJ,https://www.zillow.com/b/23-Westervelt-Pl-Jersey-City-NJ/40.716346-74.066269_ll/,For Rent,40716346,-74066269
38904466,9 Mulberry St,Jersey City,NJ,07305,$2100/mo,2 bds  1.5 ba  1398 sqft,9 Mulberry St Jersey City NJ,https://www.zillow.com/homedetails/9-Mulberry-St-Jersey-City-NJ-07305/38904466_zpid/,Apartment for rent,40707992,-74105376
1018294645,None,None,None,None,None,1 $1375+,67 Stuyvesant Ave Jersey City NJ,https://www.zillow.com/b/67-stuyvesant-ave-jersey-city-nj-5bdMjN/,67 Stuyvesant Ave,40729886,-74071513
40.73372--74.05387,None,None,None,None,None,1 $1465 2 $1585+,384 Baldwin Ave Jersey City NJ,https://www.zillow.com/b/384-Baldwin-Ave-Jersey-City-NJ/40.73372-74.05387_ll/,For Rent,40733720,-74053870
2091951646,125 W 48th St # 1,Bayonne,NJ,07002,$2195/mo,4 bds  2 ba  1200 sqft,125 W 48th St # 1 Bayonne NJ,https://www.zillow.com/homedetails/125-W-48th-St-1-Bayonne-NJ-07002/2091951646_zpid/,Apartment for rent,40746934,-74062355
2085672255,246 Danforth Ave # 2,Jersey City,NJ,07305,$1600/mo,2 bds  1 ba  1500 sqft,246 Danforth Ave # 2 Jersey City NJ,https://www.zillow.com/homedetails/246-Danforth-Ave-2-Jersey-City-NJ-07305/2085672255_zpid/,Apartment for rent,40699957,-74094052
2087291663,242 10th St # NQJX052QP,Jersey City,NJ,07302,$3625+/mo,2 bds  1.5 ba  1160 sqft,Park Foundry 3A,https://www.zillow.com/homedetails/242-10th-St-NQJX052QP-Jersey-City-NJ-07302/2087291663_zpid/,Apartment for rent,40729297,-74044512
2099474756,78 Webster Ave APT 2R,Jersey City,NJ,07307,$1500/mo,1 bd  1 ba  -- sqft,78 Webster Ave APT 2R Jersey City NJ,https://www.zillow.com/homedetails/78-Webster-Ave-APT-2R-Jersey-City-NJ-07307/2099474756_zpid/,Apartment for rent,40741110,-74047880
2104801669,Liberty Ave,Jersey City,NJ,07307,$1500/mo,2 bds  1 ba  850 sqft,Liberty Ave Jersey City NJ,https://www.zillow.com/homedetails/Liberty-Ave-Jersey-City-NJ-07307/2104801669_zpid/,Apartment for rent,40749380,-74056270
2091294181,3rd St,Jersey City,NJ,07302,$2300/mo,2 bds  1 ba  -- sqft,3rd St Jersey City NJ,https://www.zillow.com/homedetails/3rd-St-Jersey-City-NJ-07302/2091294181_zpid/,Apartment for rent,40723510,-74047430
38893646,14 Laidlaw Ave,JERSEY CITY,NJ,07306,$1350/mo,1 bd  1 ba  620 sqft,14 Laidlaw Ave Jersey City NJ,https://www.zillow.com/homedetails/14-Laidlaw-Ave-Jersey-City-NJ-07306/38893646_zpid/,Townhouse for rent,40735912,-74050325
239946831,76 Hutton St APT 5,Jersey City,NJ,07307,$1625/mo,2 bds  1 ba  630 sqft,76 Hutton St APT 5 Jersey City NJ,https://www.zillow.com/homedetails/76-Hutton-St-APT-5-Jersey-City-NJ-07307/239946831_zpid/,Apartment for rent,40744365,-74048822
1001555785,None,None,None,None,None,1 $3200+ 2 $8000,2 2nd St Jersey City NJ,https://www.zillow.com/b/2-2nd-St-JERSEY-CITY-NJ/40.72143-74.03202_ll/,For Rent,40721430,-74032020
38912306,145 Harrison Ave APT 301,JERSEY CITY,NJ,07304,$1800/mo,3 bds  1 ba  927 sqft,145 Harrison Ave APT 301 Jersey City NJ,https://www.zillow.com/homedetails/145-Harrison-Ave-APT-301-Jersey-City-NJ-07304/38912306_zpid/,Apartment for rent,40718960,-74075546
2006419841,None,None,None,None,None,2 $2100 3 $2250,19 Sherman Ave Jersey City NJ,https://www.zillow.com/b/19-Sherman-Ave-Jersey-City-NJ/40.741494-74.049145_ll/,For Rent,40741494,-74049145
2096259577,233 Summit Ave APT 1,Jersey City,NJ,07304,$1950/mo,3 bds  2 ba  1500 sqft,233 Summit Ave APT 1 Jersey City NJ,https://www.zillow.com/homedetails/233-Summit-Ave-APT-1-Jersey-City-NJ-07304/2096259577_zpid/,Apartment for rent,40723432,-74066066
2095441474,300 Barrow St # 1,Jersey City,NJ,07302,$2300/mo,1 bd  1 ba  -- sqft,300 Barrow St # 1 Jersey City NJ,https://www.zillow.com/homedetails/300-Barrow-St-1-Jersey-City-NJ-07302/2095441474_zpid/,Apartment for rent,40719101,-74045432
2092813177,2684 Kennedy Blvd APT 12,Jersey City,NJ,07306,$1895/mo,3 bds  1 ba  -- sqft,2684 Kennedy Blvd APT 12 Jersey City NJ,https://www.zillow.com/homedetails/2684-Kennedy-Blvd-APT-12-Jersey-City-NJ-07306/2092813177_zpid/,Apartment for rent,40727979,-74069953
2085676567,Kensington Ave,Jersey City,NJ,07304,$1395/mo,1 bd  1 ba  -- sqft,Kensington Ave Jersey City NJ,https://www.zillow.com/homedetails/Kensington-Ave-Jersey-City-NJ-07304/2085676567_zpid/,Apartment for rent,40721510,-74072220
2104739023,288 4th St # 3,Jersey City,NJ,07302,$2500/mo,2 bds  1 ba  700 sqft,288 4th St # 3 Jersey City NJ,https://www.zillow.com/homedetails/288-4th-St-3-Jersey-City-NJ-07302/2104739023_zpid/,Apartment for rent,40724400,-74046765
2086367792,525 Jersey Ave,Jersey City,NJ,07302,$1700/mo,2 bds  1 ba  798 sqft,525 Jersey Ave Jersey City NJ,https://www.zillow.com/homedetails/525-Jersey-Ave-Jersey-City-NJ-07302/2086367792_zpid/,Apartment for rent,40721135,-74046732
2085677753,78 Belmont Ave # 3,Jersey City,NJ,07304,$1599/mo,2 bds  1 ba  -- sqft,78 Belmont Ave # 3 Jersey City NJ,https://www.zillow.com/homedetails/78-Belmont-Ave-3-Jersey-City-NJ-07304/2085677753_zpid/,Apartment for rent,40720110,-74070362
2085677817,79 Belmont Ave # 3,Jersey City,NJ,07304,$1599/mo,2 bds  1 ba  -- sqft,79 Belmont Ave # 3 Jersey City NJ,https://www.zillow.com/homedetails/79-Belmont-Ave-3-Jersey-City-NJ-07304/2085677817_zpid/,Apartment for rent,40719799,-74070819
2085678342,80 Belmont Ave # 3,Jersey City,NJ,07304,$1599/mo,2 bds  1 ba  -- sqft,80 Belmont Ave # 3 Jersey City NJ,https://www.zillow.com/homedetails/80-Belmont-Ave-3-Jersey-City-NJ-07304/2085678342_zpid/,Apartment for rent,40720134,-74070427
2085678335,29 Fox Pl,Jersey City,NJ,07306,$1650/mo,2 bds  1 ba  -- sqft,29 Fox Pl Jersey City NJ,https://www.zillow.com/homedetails/29-Fox-Pl-Jersey-City-NJ-07306/2085678335_zpid/,House for rent,40733875,-74073002
2085678553,81 Belmont Ave # 3,Jersey City,NJ,07304,$1599/mo,2 bds  1 ba  -- sqft,81 Belmont Ave # 3 Jersey City NJ,https://www.zillow.com/homedetails/81-Belmont-Ave-3-Jersey-City-NJ-07304/2085678553_zpid/,Apartment for rent,40719799,-74070650
1001495137,None,None,None,None,None,1 $1625+ 2 $1825,57 Sip Ave Jersey City NJ,https://www.zillow.com/b/57-Sip-Ave-Jersey-City-NJ/40.73031-74.061985_ll/,For Rent,40730310,-74061985
2103908321,373 Johnston Ave,Jersey City,NJ,07304,$2100/mo,3 bds  1 ba  1040 sqft,373 Johnston Ave Jersey City NJ,https://www.zillow.com/homedetails/373-Johnston-Ave-Jersey-City-NJ-07304/2103908321_zpid/,House for rent,40714627,-74060000
2085679461,Bay St,Jersey City,NJ,07302,$4850/mo,2 bds  2 ba  1181 sqft,Bay St Jersey City NJ,https://www.zillow.com/homedetails/Bay-St-Jersey-City-NJ-07302/2085679461_zpid/,Apartment for rent,40720270,-74036670
2085679511,Bay St,Jersey City,NJ,07302,$4995/mo,2 bds  2 ba  1133 sqft,Bay St Jersey City NJ,https://www.zillow.com/homedetails/Bay-St-Jersey-City-NJ-07302/2085679511_zpid/,Apartment for rent,40719550,-74036820
2085679545,Bay St,Jersey City,NJ,07302,$3265/mo,1 bd  1 ba  801 sqft,Bay St Jersey City NJ,https://www.zillow.com/homedetails/Bay-St-Jersey-City-NJ-07302/2085679545_zpid/,Apartment for rent,40720270,-74036670
2085679580,Bay St,Jersey City,NJ,07302,$3170/mo,1 bd  1 ba  685 sqft,Bay St Jersey City NJ,https://www.zillow.com/homedetails/Bay-St-Jersey-City-NJ-07302/2085679580_zpid/,Apartment for rent,40719550,-74036820
108622246,77 Hudson St APT 4107,JERSEY CITY,NJ,07302,$4000/mo,1 bd  1 ba  855 sqft,77 Hudson St APT 4107 Jersey City NJ,https://www.zillow.com/homedetails/77-Hudson-St-APT-4107-Jersey-City-NJ-07302/108622246_zpid/,Apartment for rent,40714434,-74035181
2085679633,Bay St,Jersey City,NJ,07302,$3350/mo,1 bd  1 ba  696 sqft,Bay St Jersey City NJ,https://www.zillow.com/homedetails/Bay-St-Jersey-City-NJ-07302/2085679633_zpid/,Apartment for rent,40720270,-74036670
2106115166,155 Baldwin Ave # 1R,Jersey City,NJ,07306,$1650/mo,1 bd  1 ba  700 sqft,155 Baldwin Ave # 1R Jersey City NJ,https://www.zillow.com/homedetails/155-Baldwin-Ave-1R-Jersey-City-NJ-07306/2106115166_zpid/,Apartment for rent,40727476,-74061624
2085679701,Bay St,Jersey City,NJ,07302,$2949/mo,1 bd  1 ba  794 sqft,Bay St Jersey City NJ,https://www.zillow.com/homedetails/Bay-St-Jersey-City-NJ-07302/2085679701_zpid/,Apartment for rent,40719550,-74036820
2085679809,Bay St,Jersey City,NJ,07302,$3195/mo,1 bd  1 ba  794 sqft,Bay St Jersey City NJ,https://www.zillow.com/homedetails/Bay-St-Jersey-City-NJ-07302/2085679809_zpid/,Apartment for rent,40720270,-74036670
40.729542--74.063745,None,None,None,None,None,0 $1850 1 $2000+,100 Newkirk St Jersey City NJ,https://www.zillow.com/b/100-Newkirk-St-Jersey-City-NJ/40.729542-74.063745_ll/,For Rent,40729542,-74063745
2085679882,Bay St,Jersey City,NJ,07302,$2975/mo,1 bd  1 ba  574 sqft,Bay St Jersey City NJ,https://www.zillow.com/homedetails/Bay-St-Jersey-City-NJ-07302/2085679882_zpid/,Apartment for rent,40719550,-74036820
38942468,1808 Manhattan Ave,UNION CITY,NJ,07087,$3250/mo,2 bds  1.5 ba  684 sqft,1808 Manhattan Ave Union City NJ,https://www.zillow.com/homedetails/1808-Manhattan-Ave-Union-City-NJ-07087/38942468_zpid/,House for rent,40762177,-74031152
40.7686--74.0402,None,None,None,None,None,1 $1395+,2106 Kennedy Blvd Union City NJ,https://www.zillow.com/b/2106-Kennedy-Blvd-Union-City-NJ/40.7686-74.0402_ll/,For Rent,40768600,-74040200
2095843399,3347 Park Ave APT 3D,Union City,NJ,07087,$1425/mo,1 bd  1 ba  -- sqft,3347 Park Ave APT 3D Union City NJ,https://www.zillow.com/homedetails/3347-Park-Ave-APT-3D-Union-City-NJ-07087/2095843399_zpid/,Apartment for rent,40770360,-74023556
2119258699,(undisclosed Address),Union City,NJ,07087,$1495/mo,2 bds  0.5 ba  -- sqft,(undisclosed Address) Union City NJ,https://www.zillow.com/homedetails/(undisclosed-Address)-Union-City-NJ-07087/2119258699_zpid/,Apartment for rent,40777931,-74017898
2085560427,37th St,Union City,NJ,07087,$1350/mo,1 bd  1 ba  -- sqft,37th St Union City NJ,https://www.zillow.com/homedetails/37th-St-Union-City-NJ-07087/2085560427_zpid/,Apartment for rent,40773140,-74024000
2085568756,621 14th St # 3,Union City,NJ,07087,$2000/mo,Studio  1 ba  500 sqft,621 14th St # 3 Union City NJ,https://www.zillow.com/homedetails/621-14th-St-3-Union-City-NJ-07087/2085568756_zpid/,Apartment for rent,40761793,-74039036
38940046,315 4th St,UNION CITY,NJ,07087,$2500/mo,3 bds  1 ba  2864 sqft,315 4th St Union City NJ,https://www.zillow.com/homedetails/315-4th-St-Union-City-NJ-07087/38940046_zpid/,Apartment for rent,40753840,-74038859
40.756095--74.043357,None,None,None,None,None,0 $1600+ 1 $1800+,500 Central Ave Union City NJ,https://www.zillow.com/b/500-Central-Ave-UNION-CITY-NJ/40.756095-74.043357_ll/,For Rent,40756095,-74043357
2085580483,301 Palisade Ave FL 3RD,Union City,NJ,07087,$1839/mo,1 bd  1 ba  700 sqft,301 Palisade Ave FL 3RD Union City NJ,https://www.zillow.com/homedetails/301-Palisade-Ave-FL-3RD-Union-City-NJ-07087/2085580483_zpid/,Apartment for rent,40753477,-74038679
2085582195,3510 New York Ave # 1,Union City,NJ,07087,$2600/mo,3 bds  2 ba  1300 sqft,3510 New York Ave # 1 Union City NJ,https://www.zillow.com/homedetails/3510-New-York-Ave-1-Union-City-NJ-07087/2085582195_zpid/,Apartment for rent,40773358,-74026545
1001621415,None,None,None,None,None,1 $1375+,4521 Cottage Pl Union City NJ,https://www.zillow.com/b/4521-cottage-pl-union-city-nj-5XkdRN/,For Rent,40780692,-74023885
1001584548,None,None,None,None,None,1 $1495+ 2 $1495+,4623 Broadway Union City NJ,https://www.zillow.com/b/4623-Broadway-Union-City-NJ/40.778295-74.017813_ll/,For Rent,40778295,-74017813
40.777528--74.030353,None,None,None,None,None,2 $1450+,649 39th St Union City NJ,https://www.zillow.com/b/649-39th-St-Union-City-NJ/40.777528-74.030353_ll/,For Rent,40777528,-74030353
