2019-03-06T18:58:24.577-0500 I NETWORK  [conn147] received client metadata from 127.0.0.1:59707 conn147: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T18:58:24.581-0500 I NETWORK  [conn147] end connection 127.0.0.1:59707 (2 connections now open)
2019-03-06T18:58:24.581-0500 I NETWORK  [conn146] end connection 127.0.0.1:59706 (1 connection now open)
2019-03-06T19:02:43.551-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59826 #148 (2 connections now open)
2019-03-06T19:02:43.583-0500 I STORAGE  [conn148] createCollection: duckbase.apartment_list with generated UUID: 9ff08ce2-dd7c-4cee-8bdb-4021029dc224
2019-03-06T19:02:43.675-0500 I NETWORK  [conn148] end connection 127.0.0.1:59826 (1 connection now open)
2019-03-06T19:02:56.397-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59827 #149 (2 connections now open)
2019-03-06T19:02:56.399-0500 I NETWORK  [conn149] received client metadata from 127.0.0.1:59827 conn149: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:02:56.403-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59828 #150 (3 connections now open)
2019-03-06T19:02:56.404-0500 I NETWORK  [conn150] received client metadata from 127.0.0.1:59828 conn150: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:02:56.410-0500 I NETWORK  [conn150] end connection 127.0.0.1:59828 (2 connections now open)
2019-03-06T19:02:56.410-0500 I NETWORK  [conn149] end connection 127.0.0.1:59827 (1 connection now open)
2019-03-06T19:02:58.277-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59829 #151 (2 connections now open)
2019-03-06T19:02:58.279-0500 I NETWORK  [conn151] received client metadata from 127.0.0.1:59829 conn151: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:02:58.285-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59830 #152 (3 connections now open)
2019-03-06T19:02:58.286-0500 I NETWORK  [conn152] received client metadata from 127.0.0.1:59830 conn152: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:02:58.291-0500 I NETWORK  [conn152] end connection 127.0.0.1:59830 (2 connections now open)
2019-03-06T19:02:58.291-0500 I NETWORK  [conn151] end connection 127.0.0.1:59829 (1 connection now open)
2019-03-06T19:03:00.643-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59831 #153 (2 connections now open)
2019-03-06T19:03:00.645-0500 I NETWORK  [conn153] received client metadata from 127.0.0.1:59831 conn153: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:03:00.651-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59832 #154 (3 connections now open)
2019-03-06T19:03:00.653-0500 I NETWORK  [conn154] received client metadata from 127.0.0.1:59832 conn154: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:03:00.659-0500 I NETWORK  [conn154] end connection 127.0.0.1:59832 (2 connections now open)
2019-03-06T19:03:00.660-0500 I NETWORK  [conn153] end connection 127.0.0.1:59831 (1 connection now open)
2019-03-06T19:03:00.983-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59833 #155 (2 connections now open)
2019-03-06T19:03:00.986-0500 I NETWORK  [conn155] received client metadata from 127.0.0.1:59833 conn155: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:03:00.994-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59834 #156 (3 connections now open)
2019-03-06T19:03:00.995-0500 I NETWORK  [conn156] received client metadata from 127.0.0.1:59834 conn156: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:03:01.016-0500 I NETWORK  [conn156] end connection 127.0.0.1:59834 (2 connections now open)
2019-03-06T19:03:01.016-0500 I NETWORK  [conn155] end connection 127.0.0.1:59833 (1 connection now open)
2019-03-06T19:03:30.908-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59840 #157 (2 connections now open)
2019-03-06T19:03:30.918-0500 I NETWORK  [conn157] received client metadata from 127.0.0.1:59840 conn157: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:03:30.926-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59841 #158 (3 connections now open)
2019-03-06T19:03:30.927-0500 I NETWORK  [conn158] received client metadata from 127.0.0.1:59841 conn158: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:03:30.930-0500 I NETWORK  [conn158] end connection 127.0.0.1:59841 (2 connections now open)
2019-03-06T19:03:30.930-0500 I NETWORK  [conn157] end connection 127.0.0.1:59840 (1 connection now open)
2019-03-06T19:03:30.936-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59842 #159 (2 connections now open)
2019-03-06T19:03:30.938-0500 I NETWORK  [conn159] received client metadata from 127.0.0.1:59842 conn159: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:03:30.941-0500 I NETWORK  [listener] connection accepted from 127.0.0.1:59843 #160 (3 connections now open)
2019-03-06T19:03:30.942-0500 I NETWORK  [conn160] received client metadata from 127.0.0.1:59843 conn160: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "10.14.3" }, platform: "Java/JetBrains s.r.o/1.8.0_152-release-1343-b28" }
2019-03-06T19:03:30.944-0500 I NETWORK  [conn160] end connection 127.0.0.1:59843 (2 connections now open)
2019-03-06T19:03:30.944-0500 I NETWORK  [conn159] end connection 127.0.0.1:59842 (1 connection now open)
